municipio;pessoas;mortos;feridos_leves;feridos_graves;ignorados;feridos;veiculos;freq;share_tracado_via_tipo_1;share_tracado_via_tipo_2;share_is_night;share_is_weekend;share_is_single_lane;cluster
mesquita;1717;32;1533;49;103;236;1562;720;0.991666666666667;0.00833333333333333;0.3375;0.454166666666667;0.0875;2
nova granada;1487;42;1296;99;50;455;1225;720;0.720833333333333;0.269444444444444;0.413888888888889;0.459722222222222;0.970833333333333;5
campo alegre de goias;1847;83;1540;184;40;602;1001;717;0.786610878661088;0.192468619246862;0.430962343096234;0.442119944211994;0.902370990237099;5
uniao da vitoria;1581;42;1361;121;57;511;1248;715;0.66013986013986;0.321678321678322;0.402797202797203;0.483916083916084;0.962237762237762;5
piraquara;1271;30;1101;88;52;435;1014;713;0.812061711079944;0.171107994389902;0.493688639551192;0.482468443197756;0.0462833099579243;2
rafael jambeiro;1663;88;1401;112;62;494;1173;711;0.872011251758087;0.122362869198312;0.393811533052039;0.466947960618847;0.838255977496484;5
santo amaro da imperatriz;1570;32;1332;162;44;606;1329;708;0.522598870056497;0.464689265536723;0.415254237288136;0.546610169491525;0.984463276836158;4
piripiri;1368;68;1064;168;68;520;989;706;0.784702549575071;0.211048158640227;0.533994334277621;0.478753541076487;0.995750708215297;5
senhor do bonfim;1958;71;1581;180;126;642;1172;704;0.842329545454545;0.150568181818182;0.522727272727273;0.524147727272727;0.982954545454545;5
araxa;1503;56;1267;143;37;497;1067;703;0.627311522048364;0.359886201991465;0.412517780938834;0.458036984352774;0.97724039829303;5
wanderlandia;1681;75;1356;184;66;539;1040;702;0.819088319088319;0.153846153846154;0.371794871794872;0.478632478632479;0.984330484330484;5
cachoeiro de itapemirim;1537;38;1146;251;102;711;1221;698;0.679083094555874;0.315186246418338;0.448424068767908;0.510028653295129;1;5
patos;1557;67;1169;230;91;674;1064;697;0.827833572453372;0.164992826398852;0.519368723098996;0.505021520803443;0.974175035868006;5
sousa;1552;102;1024;306;120;704;1104;696;0.854885057471264;0.139367816091954;0.520114942528736;0.544540229885057;1;5
santa tereza do oeste;1694;59;1369;168;98;649;1200;692;0.745664739884393;0.235549132947977;0.485549132947977;0.484104046242775;0.911849710982659;5
terra de areia;1327;31;1154;81;61;385;1092;692;0.823699421965318;0.173410404624277;0.432080924855491;0.44364161849711;0.453757225433526;2
antonina;1283;6;1179;75;23;444;892;691;0.316931982633864;0.659913169319826;0.373371924746744;0.470332850940666;0.0824891461649783;2
corbelia;1611;48;1394;124;45;522;1186;690;0.646376811594203;0.334782608695652;0.349275362318841;0.484057971014493;0.972463768115942;5
cachoeira do sul;1582;90;1321;147;24;549;1067;689;0.833091436865022;0.149492017416546;0.428156748911466;0.502177068214804;0.978229317851959;5
sao marcos;1285;12;1141;101;31;436;1073;689;0.410740203193033;0.586357039187228;0.383164005805515;0.470246734397678;0.936139332365747;4
escada;1368;68;1059;117;124;373;1130;688;0.815406976744186;0.181686046511628;0.376453488372093;0.45203488372093;0.373546511627907;2
jose bonifacio;1410;40;1230;86;54;537;1105;688;0.831395348837209;0.143895348837209;0.494186046511628;0.510174418604651;0.890988372093023;5
piracanjuba;1370;36;1190;118;26;489;898;688;0.667151162790698;0.318313953488372;0.377906976744186;0.491279069767442;0.133720930232558;2
quatro barras;1312;36;1124;81;71;433;1013;688;0.765988372093023;0.218023255813953;0.475290697674419;0.48546511627907;0.061046511627907;2
mascote;1403;72;1108;164;59;470;916;685;0.397080291970803;0.597080291970803;0.34014598540146;0.451094890510949;0.998540145985401;4
miranda;1631;53;1387;167;24;627;826;685;0.867153284671533;0.125547445255474;0.483211678832117;0.464233576642336;0.944525547445255;5
camacan;1360;55;1157;115;33;408;899;682;0.36217008797654;0.636363636363636;0.26099706744868;0.467741935483871;1;4
santo antonio do descoberto;1256;38;1018;120;80;434;963;681;0.587371512481645;0.400881057268722;0.37151248164464;0.518355359765051;0.0910425844346549;2
laranjeiras;1497;36;1304;75;82;320;1235;680;0.825;0.160294117647059;0.307352941176471;0.439705882352941;0.475;2
sertania;1322;75;942;232;73;528;927;679;0.746686303387334;0.248895434462445;0.468335787923417;0.458026509572901;0.997054491899853;5
ascurra;1520;24;1280;161;55;637;1241;678;0.523598820058997;0.466076696165192;0.37905604719764;0.535398230088496;1;4
itamonte;1333;21;1147;106;59;515;1065;677;0.491875923190547;0.499261447562777;0.379615952732644;0.528803545051699;1;4
caxambu;1430;17;1277;94;42;465;1049;675;0.340740740740741;0.65037037037037;0.397037037037037;0.511111111111111;0.992592592592593;4
torres;1412;27;1216;112;57;384;1098;672;0.727678571428571;0.267857142857143;0.436011904761905;0.489583333333333;0.413690476190476;2
areia branca;1555;77;1189;166;123;578;1131;671;0.648286140089419;0.31892697466468;0.390461997019374;0.518628912071535;0.949329359165425;5
campinorte;1791;70;1448;213;60;596;1143;670;0.904477611940299;0.0835820895522388;0.328358208955224;0.495522388059702;0.991044776119403;5
mandaguacu;1482;27;1288;114;52;557;1177;669;0.606875934230194;0.366218236173393;0.424514200298954;0.485799701046338;0.630792227204783;4
sao sepe;1273;48;1065;120;40;480;956;669;0.707025411061285;0.272047832585949;0.440956651718984;0.47085201793722;0.976083707025411;5
bom retiro;1489;55;1196;188;50;696;997;664;0.602409638554217;0.393072289156627;0.411144578313253;0.480421686746988;0.996987951807229;5
corumba;1418;42;1198;138;40;494;811;664;0.760542168674699;0.234939759036145;0.469879518072289;0.469879518072289;0.953313253012048;5
nova petropolis;1225;8;1140;50;27;298;1059;664;0.365963855421687;0.623493975903615;0.266566265060241;0.522590361445783;0.894578313253012;4
quitandinha;1409;60;1100;177;72;524;1102;661;0.668683812405446;0.310136157337368;0.449319213313162;0.494704992435704;0.954614220877458;5
buritizeiro;1542;91;1188;219;44;801;930;660;0.7;0.298484848484848;0.433333333333333;0.46969696969697;0.998484848484848;5
caarapo;1499;30;1313;115;41;510;1006;657;0.828006088280061;0.161339421613394;0.427701674277017;0.4779299847793;0.931506849315068;5
ribeira do pombal;1628;71;1267;197;93;633;960;656;0.928353658536585;0.0594512195121951;0.425304878048781;0.498475609756098;0.995426829268293;5
pantano grande;1550;19;1394;104;33;397;1040;653;0.650842266462481;0.33843797856049;0.407350689127106;0.444104134762634;0.966309341500766;5
cangucu;1299;56;1094;104;45;419;966;652;0.544478527607362;0.42638036809816;0.424846625766871;0.478527607361963;0.955521472392638;4
seabra;1722;68;1432;146;76;636;1006;649;0.694915254237288;0.295839753466872;0.4884437596302;0.505392912172573;0.993836671802774;5
bacabal;1428;95;1023;220;89;535;1095;648;0.862654320987654;0.134259259259259;0.475308641975309;0.486111111111111;0.95216049382716;5
arapora;1382;36;1215;111;20;448;995;646;0.831269349845201;0.148606811145511;0.445820433436533;0.470588235294118;0.153250773993808;2
ilhota;1579;42;1324;148;65;561;1293;645;0.818604651162791;0.170542635658915;0.334883720930233;0.565891472868217;0.975193798449612;5
rio negro;1277;30;1091;96;60;402;1083;645;0.606201550387597;0.378294573643411;0.448062015503876;0.483720930232558;0.882170542635659;5
alvorada do norte;1601;81;1286;192;42;652;1001;642;0.937694704049844;0.0607476635514019;0.383177570093458;0.531152647975078;0.981308411214953;5
agua boa;1431;43;1224;136;28;558;895;637;0.794348508634223;0.194662480376766;0.405023547880691;0.441130298273155;0.971742543171115;5
itiquira;1455;54;1234;156;11;464;1016;637;0.901098901098901;0.0784929356357928;0.384615384615385;0.511773940345369;0.822605965463108;5
itaquirai;1301;31;1136;91;43;440;947;635;0.793700787401575;0.184251968503937;0.423622047244094;0.428346456692913;0.971653543307087;5
comodoro;1463;71;1231;127;34;475;960;634;0.791798107255521;0.184542586750789;0.410094637223975;0.433753943217666;0.979495268138801;5
timon;1770;138;1321;215;96;570;1195;633;0.873617693522907;0.107424960505529;0.37914691943128;0.529225908372828;0.872037914691943;5
tapes;1345;48;1139;123;35;366;1039;631;0.652931854199683;0.332805071315372;0.396196513470682;0.465927099841521;0.996830427892234;5
pacajus;1552;59;1248;169;76;458;1100;629;0.728139904610493;0.249602543720191;0.338632750397456;0.45945945945946;0.43879173290938;2
paranavai;1414;49;1169;136;60;564;1061;627;0.751196172248804;0.196172248803828;0.464114832535885;0.476874003189793;0.92822966507177;5
maravilha;1420;36;1147;184;53;541;1071;625;0.6688;0.3104;0.4256;0.5232;0.9888;5
pocoes;1457;68;1213;112;64;458;1071;625;0.8336;0.1552;0.4528;0.5072;0.9968;5
porto real do colegio;1349;60;1063;129;97;421;1018;625;0.6416;0.3488;0.344;0.4496;0.7984;5
roseira;1216;31;1043;55;87;287;1045;624;0.924679487179487;0.0737179487179487;0.463141025641026;0.498397435897436;0.0272435897435897;2
alegrete;1648;35;1421;107;85;488;852;618;0.789644012944984;0.199029126213592;0.466019417475728;0.530744336569579;0.978964401294498;5
caldas;1147;49;916;149;33;497;848;617;0.291734197730956;0.698541329011345;0.429497568881686;0.502431118314425;0.9967585089141;4
paraiso do tocantins;1475;58;1197;180;40;519;1036;616;0.827922077922078;0.13961038961039;0.366883116883117;0.480519480519481;0.962662337662338;5
lencois;1377;63;1135;107;72;502;811;614;0.366449511400651;0.612377850162867;0.350162866449511;0.469055374592834;0.978827361563518;4
sao miguel doeste;1348;32;1139;124;53;470;1101;614;0.604234527687297;0.395765472312704;0.423452768729642;0.509771986970684;0.872964169381108;4
colinas do tocantins;1442;91;1106;181;64;521;993;612;0.869281045751634;0.120915032679739;0.416666666666667;0.483660130718954;0.870915032679739;5
marechal candido rondon;1437;29;1227;127;54;458;1075;612;0.722222222222222;0.263071895424837;0.387254901960784;0.468954248366013;0.901960784313725;5
medina;1240;95;968;143;34;528;863;612;0.419934640522876;0.576797385620915;0.433006535947713;0.495098039215686;0.991830065359477;4
ubaporanga;1306;69;1022;180;35;589;990;612;0.61437908496732;0.375816993464052;0.423202614379085;0.537581699346405;0.97875816993464;5
agronomica;1402;57;1191;109;45;491;1121;609;0.558292282430213;0.438423645320197;0.408866995073892;0.548440065681445;1;4
belo jardim;1625;81;1214;210;120;591;1166;608;0.833881578947369;0.152960526315789;0.427631578947368;0.5;0.990131578947368;5
salinas;1371;106;1082;144;39;546;957;606;0.566006600660066;0.429042904290429;0.422442244224422;0.493399339933993;0.998349834983498;4
santiago;1461;28;1311;91;31;378;908;605;0.535537190082645;0.43801652892562;0.409917355371901;0.509090909090909;0.996694214876033;4
fronteira;1508;56;1247;150;55;621;998;604;0.857615894039735;0.140728476821192;0.447019867549669;0.519867549668874;0.978476821192053;5
tucano;1622;115;1242;173;92;554;975;604;0.875827814569536;0.119205298013245;0.370860927152318;0.528145695364238;0.996688741721854;5
catanduvas;1234;30;1077;96;31;454;937;601;0.37603993344426;0.602329450915141;0.382695507487521;0.5108153078203;0.986688851913478;4
cajazeiras;1190;68;843;193;86;517;875;592;0.822635135135135;0.163851351351351;0.547297297297297;0.525337837837838;0.998310810810811;5
barracao;1408;32;1181;133;62;476;1011;591;0.609137055837564;0.368866328257191;0.350253807106599;0.467005076142132;0.94585448392555;4
centralina;1126;37;957;119;13;395;795;591;0.825719120135364;0.157360406091371;0.404399323181049;0.49746192893401;0.0795262267343486;2
pariquera-acu;1007;23;881;60;43;282;814;588;0.792517006802721;0.202380952380952;0.508503401360544;0.448979591836735;0.0680272108843538;2
pedro canario;1141;50;902;142;47;472;915;587;0.448040885860307;0.534923339011925;0.407155025553663;0.480408858603066;0.914821124361158;4
caninde;1376;62;1046;204;64;567;850;584;0.73458904109589;0.251712328767123;0.467465753424658;0.522260273972603;0.960616438356164;5
nova andradina;1220;36;1046;99;39;312;860;578;0.858131487889273;0.129757785467128;0.453287197231834;0.449826989619377;0.951557093425606;5
guaraciaba;1265;42;1089;95;39;355;1039;575;0.627826086956522;0.323478260869565;0.328695652173913;0.533913043478261;0.987826086956522;5
perdizes;1125;32;950;117;26;420;811;575;0.613913043478261;0.382608695652174;0.373913043478261;0.427826086956522;0.986086956521739;5
jandaia do sul;1346;28;1091;150;77;584;978;571;0.537653239929948;0.446584938704028;0.423817863397548;0.48861646234676;0.87215411558669;4
sao luiz gonzaga;1445;69;1231;112;33;557;959;569;0.750439367311072;0.239015817223199;0.369068541300527;0.441124780316344;0.998242530755712;5
fazenda vilanova;1282;42;1128;89;23;372;999;568;0.688380281690141;0.302816901408451;0.341549295774648;0.445422535211268;0.695422535211268;5
imbituva;1157;64;902;139;52;487;858;568;0.644366197183099;0.338028169014085;0.471830985915493;0.514084507042254;0.973591549295775;5
santa barbara;1353;88;1000;173;92;479;959;568;0.915492957746479;0.0704225352112676;0.443661971830986;0.542253521126761;0.98943661971831;5
felixlandia;1293;93;931;236;33;637;849;567;0.767195767195767;0.209876543209877;0.432098765432099;0.490299823633157;0.985890652557319;5
sao gabriel;1388;43;1243;81;21;382;794;567;0.631393298059965;0.358024691358025;0.435626102292769;0.53968253968254;0.957671957671958;5
igaratinga;1108;36;930;112;30;428;877;562;0.793594306049822;0.185053380782918;0.443060498220641;0.480427046263345;0.402135231316726;2
gandu;1178;43;946;131;58;398;840;561;0.556149732620321;0.442067736185383;0.399286987522282;0.442067736185383;1;4
nova itarana;1345;83;1142;73;47;270;923;561;0.600713012477718;0.388591800356506;0.345811051693405;0.513368983957219;0.942959001782531;4
anastacio;1294;29;1076;164;25;461;728;560;0.825;0.167857142857143;0.496428571428571;0.469642857142857;0.917857142857143;5
luis eduardo magalhaes;1615;135;1307;128;45;614;919;560;0.957142857142857;0.0410714285714286;0.421428571428571;0.5125;0.975;5
sao sebastiao;1195;80;917;134;64;400;855;559;0.645796064400716;0.341681574239714;0.370304114490161;0.463327370304114;0.788908765652952;5
piquete;1047;14;902;101;30;421;815;558;0.256272401433692;0.727598566308244;0.401433691756272;0.503584229390681;0.969534050179212;4
fontoura xavier;1297;28;1137;99;33;379;983;557;0.615798922800718;0.368043087971275;0.359066427289048;0.490125673249551;0.99640933572711;5
julio de castilhos;1285;46;1105;107;27;424;883;556;0.780575539568345;0.196043165467626;0.383093525179856;0.453237410071943;0.992805755395683;5
itambacuri;1372;79;1123;131;39;540;875;555;0.657657657657658;0.326126126126126;0.455855855855856;0.502702702702703;0.989189189189189;5
peritoro;1188;88;881;157;62;388;887;553;0.759493670886076;0.231464737793852;0.426763110307414;0.452079566003617;0.998191681735985;5
cordilheira alta;1244;32;1094;92;26;415;1014;552;0.425724637681159;0.550724637681159;0.358695652173913;0.494565217391304;0.992753623188406;4
antonio cardoso;1413;46;1200;93;74;332;1076;551;0.891107078039928;0.0943738656987296;0.388384754990926;0.455535390199637;0.912885662431942;5
ouricuri;1147;76;803;170;98;460;827;551;0.932849364791289;0.0508166969147005;0.509981851179673;0.551724137931035;0.97459165154265;5
porto franco;1221;63;980;116;62;439;850;548;0.885036496350365;0.102189781021898;0.397810218978102;0.463503649635037;0.95985401459854;5
porto vitoria;1189;30;1039;88;32;331;863;548;0.447080291970803;0.525547445255475;0.352189781021898;0.461678832116788;0.93978102189781;4
pesqueira;1477;111;1042;250;74;588;934;547;0.829981718464351;0.162705667276051;0.46800731261426;0.510054844606947;0.990859232175503;5
alto parana;1226;41;1018;119;48;481;925;546;0.851648351648352;0.115384615384615;0.415750915750916;0.510989010989011;0.877289377289377;5
flexeiras;984;50;720;158;56;365;785;544;0.332720588235294;0.658088235294118;0.292279411764706;0.433823529411765;0.902573529411765;4
bom jesus;1233;67;987;131;48;505;791;541;0.641404805914972;0.341959334565619;0.44177449168207;0.502772643253235;0.99630314232902;5
atilio vivacqua;1011;35;816;108;52;379;817;540;0.5;0.498148148148148;0.4;0.477777777777778;0.985185185185185;4
serrinha;1278;98;925;164;91;416;976;539;0.87012987012987;0.126159554730983;0.454545454545455;0.530612244897959;0.922077922077922;5
currais novos;1135;44;840;190;61;499;832;537;0.674115456238361;0.322160148975791;0.389199255121043;0.512104283054004;0.865921787709497;5
conceicao do almeida;1190;59;961;124;46;448;890;536;0.686567164179104;0.300373134328358;0.337686567164179;0.419776119402985;0.983208955223881;5
posse;1542;88;1234;179;41;661;807;536;0.701492537313433;0.277985074626866;0.391791044776119;0.5;0.942164179104478;5
presidente figueiredo;1559;60;1204;154;141;570;751;536;0.791044776119403;0.17910447761194;0.291044776119403;0.565298507462687;0.912313432835821;5
entre rios;1219;68;967;127;57;480;888;535;0.68785046728972;0.28785046728972;0.407476635514019;0.42803738317757;0.983177570093458;5
agua doce;1080;38;938;91;13;385;816;534;0.49812734082397;0.48314606741573;0.294007490636704;0.441947565543071;0.99438202247191;4
jequitai;1123;53;891;164;15;571;693;533;0.786116322701689;0.204502814258912;0.420262664165103;0.49343339587242;1;5
faxinal dos guedes;1212;55;985;139;33;472;934;532;0.62218045112782;0.347744360902256;0.392857142857143;0.49812030075188;0.996240601503759;5
bady bassitt;1126;25;990;68;43;361;914;531;0.717514124293785;0.246704331450094;0.446327683615819;0.429378531073446;0.903954802259887;5
cruzeiro;1011;13;916;43;39;194;816;530;0.60188679245283;0.386792452830189;0.49622641509434;0.469811320754717;0.0547169811320755;2
nova esperanca;1188;27;971;140;50;453;909;530;0.737735849056604;0.237735849056604;0.464150943396226;0.511320754716981;0.805660377358491;5
rosario do catete;1266;35;1062;94;75;308;997;530;0.852830188679245;0.132075471698113;0.337735849056604;0.437735849056604;0.99622641509434;5
cunha pora;1071;32;863;139;37;415;864;528;0.539772727272727;0.4375;0.426136363636364;0.488636363636364;0.981060606060606;4
catuji;1130;85;860;151;34;502;775;527;0.430740037950664;0.554079696394687;0.442125237191651;0.510436432637571;0.971537001897533;4
goianinha;1088;30;870;107;81;353;880;527;0.764705882352941;0.227703984819734;0.371916508538899;0.514231499051233;0.407969639468691;2
joaquim gomes;965;49;713;155;48;344;756;526;0.395437262357414;0.596958174904943;0.338403041825095;0.376425855513308;0.880228136882129;4
engenheiro caldas;1099;71;824;178;26;535;775;523;0.554493307839388;0.445506692160612;0.48565965583174;0.533460803059274;0.996175908221797;4
santa rita de minas;1083;47;837;164;35;511;827;523;0.489483747609943;0.508604206500956;0.460803059273423;0.552581261950287;0.973231357552581;4
gurinhem;995;26;805;129;35;394;724;520;0.813461538461539;0.178846153846154;0.357692307692308;0.5;0.0942307692307692;2
miradouro;1049;48;888;88;25;473;733;520;0.271153846153846;0.707692307692308;0.357692307692308;0.498076923076923;1;4
cristal;1092;34;928;108;22;325;836;518;0.818532818532819;0.177606177606178;0.467181467181467;0.447876447876448;0.959459459459459;5
nova olinda;1270;81;1025;131;33;387;836;517;0.765957446808511;0.226305609284333;0.340425531914894;0.423597678916828;0.998065764023211;5
sao jose do cerrito;1032;49;819;139;25;489;732;517;0.350096711798839;0.609284332688588;0.444874274661509;0.499032882011605;0.959381044487427;4
